year,country_origin_id,country_destination_id,hs92_product_id,export_val,export_val_pct
2014,LKA,ALL,7108,61122585,0.019%
2014,MNG,ALL,7108,821894773,0.26%
2014,MYS,ALL,7108,360499256.9,0.11%
2014,OMN,ALL,7108,2749755,0.00086%
2014,PAK,ALL,7108,1352721,0.00042%
2014,PHL,ALL,7108,1200931566.64,0.37%
2014,PRK,ALL,7108,3427863,0.0011%
2014,SAU,ALL,7108,159933465,0.050%
2014,SGP,ALL,7108,2731333385.64,0.85%
2014,THA,ALL,7108,2654211212.04,0.83%
2014,TJK,ALL,7108,120899643,0.038%
2014,TUR,ALL,7108,3089008029.07,0.96%
2014,UZB,ALL,7108,1389619099,0.43%
2014,VNM,ALL,7108,7855116.12,0.0024%
2014,XXB,ALL,7108,720209507,0.22%
2014,ALB,ALL,7108,484547,0.00015%
2014,AND,ALL,7108,1154849,0.00036%
2014,AUT,ALL,7108,566595919.97,0.18%
2014,BGR,ALL,7108,44791663.21,0.014%
2014,BIH,ALL,7108,2391131,0.00074%
2014,BLR,ALL,7108,10065356,0.0031%
2014,BLX,ALL,7108,1570678252.64,0.49%
